parcel,transect,species,hits,year,bearing.x,parcel_aggregate,bearing.y,geometry,NameChange,SubClass,SuperOrder,alt_order,Order,Family,Species,Genus,Species.1,CommonName,OtherNotes,SourceCode,Phreatophyte,Noxious,Toxic,WeedyInOV,RareOrUncommon,Lifecycle,Veg_Type,USDA0,USDA8,Group,Provenance,Lifeform,Spore.Seed,Gymnosperm.Angio,Monocot.Dicot,tbl_species_veg_type_ID,addition_origin,percent_cover
LAW129,7,ATCA2,8,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,4
LAW129,8,ATCA2,19,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,9.5
LAW129,10,ATCA2,14,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,7
LAW129,12,ATCA2,0,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,13,ATCA2,0,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,14,ATCA2,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,ATCA2,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,ATCA2,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Atriplex canescens,Atriplex,canescens,"saltbush, Fourwing",NA,"1,2,3,4,6,7,8",0,0,0,0,0,Perennial,shrub,FACU,UPL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,1,COAR4,0,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,2,COAR4,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,COAR4,0,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,5,COAR4,0,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,6,COAR4,0,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,7,COAR4,1,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,8,COAR4,0,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,10,COAR4,0,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,12,COAR4,10,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,5
LAW129,13,COAR4,1,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0.5
LAW129,14,COAR4,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,COAR4,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,COAR4,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Caryophyllales,Convolvulaceae,Convolvulus arvensis,Convolvulus,arvensis,"bindweed, Field",NA,"2,4,6,7,8",0,-1,0,-1,0,Perennial,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,1,KRLA2,0,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,2,KRLA2,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,KRLA2,0,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,5,KRLA2,0,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,6,KRLA2,0,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,7,KRLA2,4,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,2
LAW129,8,KRLA2,0,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,10,KRLA2,0,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,12,KRLA2,0,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,13,KRLA2,0,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,14,KRLA2,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,KRLA2,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,KRLA2,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Caryophyllales,Chenopodiaceae,Krascheninnikovia lanata,Krascheninnikovia,lanata,Winterfat,NA,"1,2,3,4,8",0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,1,IVAX,0,2025,120,LAW129_118,120,"c(382981, 4139074)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,2,IVAX,0,2025,40,LAW129_118,40,"c(383014, 4138826)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,3,IVAX,2,2025,220,LAW129_118,220,"c(383041, 4138959)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,1
LAW129,5,IVAX,0,2025,40,LAW129_118,40,"c(383099, 4138849)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,6,IVAX,0,2025,320,LAW129_118,320,"c(383124, 4138958)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,7,IVAX,0,2025,120,LAW129_118,120,"c(383144, 4139070)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,8,IVAX,0,2025,40,LAW129_118,40,"c(383185, 4138885)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,10,IVAX,0,2025,120,LAW129_118,120,"c(383223, 4139132)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,12,IVAX,0,2025,320,LAW129_118,320,"c(383296, 4138957)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,13,IVAX,0,2025,120,LAW129_118,120,"c(383328, 4139089)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,14,IVAX,0,2025,40,LAW129_118,40,"c(383359, 4138884)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,15,IVAX,0,2025,220,LAW129_118,220,"c(383380, 4138957)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
LAW129,17,IVAX,0,2025,40,LAW129_118,40,"c(383444, 4138840)",0,NA,NA,NA,Asterales,Asteraceae,Iva axillaris,Iva,axillaris,"weed, Poverty",NA,"1,2,3,4,6,7,8",GW dependent,0,0,-1,0,Perennial,weed,FAC,FACW,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA,0
