NameChange,SubClass,SuperOrder,alt_order,Order,Family,Code,Species,Genus,Species.1,CommonName,OtherNotes,SourceCode,Phreatophyte,Noxious,Toxic,WeedyInOV,RareOrUncommon,Lifecycle,Veg_Type,USDA0,USDA8,Group,Provenance,Lifeform,Spore/Seed,Gymnosperm/Angio,Monocot/Dicot,tbl_species_veg_type_ID,addition_origin
0,NA,NA,NA,Salicales,Salicaceae,SAEX,Salix exigua,Salix,exigua,"willow, Coyote/Narrow-leaf",narrow silvery or gray leaves,"2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,shrub,OBL,OBL,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SAGE2,Salix geyeriana,Salix,geyeriana,"willow, Geyer's",NA,7,GW dependent,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SAGO,Salix gooddingii,Salix,gooddingii,"willow, Goodding's black",leaves same color on both sides,"4,6,7,8",GW dependent,0,0,0,0,Perennial,shrub,OBL,FACW,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Salicales,Salicaceae,SAGOV,Salix gooddingii var. variabilis,Salix,gooddingii,"willow, Goodding's black",var. variabilis not recognized,"1,2,4,5",GW dependent,0,0,0,0,Perennial,shrub,OBL,FACW,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Caryophyllales,Chenopodiaceae,SAIB,Salsola iberica,Salsola,iberica,"Tumbleweed /thistle, Russian",Salsola tragus,"1,3,4,7",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Caryophyllales,Chenopodiaceae,SAKAT6,Salsola kali var. tenuifolia,Salsola,kali,"Tumbleweed /thistle, Russian",Salsola tragus,"1,4,6",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Alismatales,Alismataceae,SALA2,Sagittaria latifolia,Sagittaria,latifolia,"arrowhead, Broadleaf",NA,"4,2,7",GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,4,Native,Herb,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SALA3,Salix laevigata,Salix,laevigata,"willow, Red","leaves lighter on underside, young stems reddish","1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SALA5,Salix lasiandra,Salix,lasiandra,"willow, Pacific /Shinning","lvs w/ glands on petiole, very shiny",6,GW dependent,0,0,0,0,Perennial,shrub,NI,NI,NA,Native,Tree,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Salicales,Salicaceae,SALA6,Salix lasiolepis,Salix,lasiolepis,"willow, Arroyo","leaves lighter on underside, many stems from crown","0,4,7,8",GW dependent,0,0,0,0,Perennial,shrub,FACW,FACW,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Salicales,Salicaceae,SALAB3,Salix lasiolepis var. bracelinae,Salix,lasiolepis,"willow, Arroyo",var. bracelinae not recognized,"1,3,4",GW dependent,0,0,0,0,Perennial,shrub,FACW,FACW,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Salicales,Salicaceae,SALAL,Salix lasiandra var. lasiandra,Salix,lasiandra,"willow, Shinning","lvs w/ glands on petiole, upper surface very shiny",7,GW dependent,0,0,0,0,Perennial,shrub,OBL,OBL,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Salicales,Salicaceae,SALAL2,Salix lasiolepis var. lasiolepis,Salix,lasiolepis,"willow, Arroyo","S. l. var. lasiolepis, not in Jepson",0,GW dependent,0,0,0,0,Perennial,shrub,FACW,FACW,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SALIX,Salix sp.,Salix,sp,Willow,NA,"1,4,6,8",GW dependent,0,0,0,0,Perennial,shrub,n/a,n/a,2,NA,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Salicales,Salicaceae,SALU,Salix lucida,Salix,lucida,"willow, Shinning/Pacific",Salix lasiandra,6,GW dependent,0,0,0,0,Perennial,shrub,NI,NI,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SALU2,Salix lutea,Salix,lutea,"willow, Yellow",NA,7,GW dependent,0,0,0,0,Perennial,shrub,OBL,OBL,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SALUL,Salix lucida ssp. lasiandra,Salix,lucida,"willow, Shinning","Salix lasiandra var.  lasiandra; lvs w/ glands on petiole, upper surface very shiny","0,4",GW dependent,0,0,0,0,Perennial,shrub,OBL,OBL,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Lamiales,Lamiaceae,SALVI,Salvia sp.,Salvia,sp,Sage,NA,"1,4",0,0,0,0,0,Annual/Perennial,forb,n/a,n/a,2,NA,Herb_Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Lamiales,Lamiaceae,SAME,Salazaria mexicana,Salazaria,mexicana,"sage, Bladder",Scutellaria mexicana,2,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Dipsacales,Caprifoliaceae,SAME5,Sambucus mexicana,Sambucus,mexicana,"elderberry, Blue",NA,7,GW dependent,0,0,0,0,Perennial,shrub,FAC,FACU,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Chenopodiaceae,SAPA8,Salsola paulsenii,Salsola,paulsenii,"thistle, Barbwire Russian",NA,"2,5,6,7",0,-1,0,-1,0,Annual,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Salicales,Salicaceae,SASC,Salix scouleriana,Salix,scouleriana,"willow, Scouler's",NA,7,GW dependent,0,0,0,0,Perennial,shrub,FAC,FAC*,2,Native,Tree,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Chenopodiaceae,SATR12,Salsola tragus,Salsola,tragus,"Tumbleweed /thistle, Russian",NA,"1,3,4,8",0,-1,0,-1,0,Annual,weed,FACU,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Phrymaceae,SAVE4,Sarcobatus vermiculatus,Sarcobatus,vermiculatus,Greasewood,NA,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,shrub,FACU,FACU*,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Caryophyllales,Phrymaceae,SAVEB,Sarcobatus vermiculatus var. baileyi,Sarcobatus,vermiculatus,"greasewood, Bailey's",Sarcobatus baileyi,1,GW dependent,0,0,0,0,Perennial,shrub,FACU,FACU*,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCAC,Scirpus acutus,Scirpus,acutus,"bulrush, Hardstem",Schoenoplectus acutus; round stemed,"4,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCAC3,Schoenoplectus acutus,Schoenoplectus,acutus,"bulrush, Hardstem",round stemed,"4,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCACO2,Schoenoplectus acutus var. occidentalis,Schoenoplectus,acutus,"tule, Common",NA,"1,2,3,5,6,8",GW dependent,0,0,0,0,Perennial,grass,n/a,n/a,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCACO4,Scirpus acutus var. occidentalis,Scirpus,acutus,"tule, Common",Schoenoplectus acutus var. occidentalis,"1,2,3,5,6,8",GW dependent,0,0,0,0,Perennial,grass,n/a,n/a,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCAM2,Scirpus americanus,Scirpus,americanus,"threesquare, Concave",Schoenoplectus americanus; 3-sided conspicuously concave,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCAM6,Schoenoplectus americanus,Schoenoplectus,americanus,"threesquare, Concave",3-sided conspicuously concave,"1,2,3,4,5,6,7,8",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCAMP,Scirpus americanus  var. polyphyllus,Scirpus,americanus,"threesquare, Concave",Schoenoplectus pungens var. pungens,1,GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Poales,Poaceae,SCAR,Schismus arabicus,Schismus,arabicus,"schismus, Arabian",NA,"2,3,4,7",0,0,0,-1,0,Annual,weed,n/a,n/a,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
NA,NA,NA,NA,Poales,Poaceae,SCAR7,Schedonorus arundinaceus,Festuca,arundinacea,"fescue, Tall",NA,"1,5,6,8",GW dependent,0,0,-1,0,Perennial,weed,FAC-,FACW-,5,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,LA list 2017
0,NA,NA,NA,Poales,Poaceae,SCBA,Schismus barbatus,Schismus,barbatus,"schismus, Mediterranean",NA,4,0,0,0,-1,0,Annual,weed,n/a,n/a,NA,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Scrophulariales,Scrophulariaceae,SCDE,Scrophularia desertorum,Scrophularia,desertorum,"figwort, Desert",NA,"2,7",0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,SCHIS,Schismus sp.,Schismus,sp,"grass, Mediterranean",NA,8,0,0,0,-1,0,Annual,weed,n/a,n/a,NA,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCHOE6,Schoenoplectus sp,Schoenoplectus,sp,Bulrush,NA,8,GW dependent,0,0,0,0,Perennial,grass,NA,NA,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCIRP,Scirpus sp.,Scirpus,sp,Bulrush/Tule,NA,"4,8",GW dependent,0,0,0,0,Perennial,grass,n/a,n/a,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCMA,Scirpus maritimus,Scirpus,maritimus,"bulrush, Saltmarsh","usl 3 long involucral bracts, spikelets densely together","1,2,3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,NI,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCMA8,Schoenoplectus maritimus,Schoenoplectus,maritimus,"bulrush, Saltmarsh","Scirpus maritimus; usl 3 long involucral bracts, spikelets densely together","1,2,3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,NI,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCMAM,Scirpus maritimus var. macrostachyus,Scirpus,maritimus,"bulrush, Sturdy",Scirpus robustus,7,GW dependent,0,0,0,0,Perennial,grass,OBL,NO,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCMAP,Scirpus maritimus var. paludosus,Scirpus,maritimus,"bulrush, Saltmarsh",Scirpus maritimus,"1,2,3",GW dependent,0,0,0,0,Perennial,grass,OBL,NI,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Lamiales,Lamiaceae,SCME6,Scutellaria mexicana,Scutellaria,mexicana,"sage, Bladder",NA,2,0,0,0,0,0,Perennial,shrub,n/a,n/a,NA,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCMI2,Scirpus microcarpus,Scirpus,microcarpus,"bulrush, Panicled","leafy stemed, numerous spikelets","1,2,4,6,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCNE,Scirpus nevadensis,Scirpus,nevadensis,"bulrush, Nevada",Amphiscirpus nevadensis; 1 long involucral bract,"1,2,3,4,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
NA,NA,NA,NA,NA,NA,SCPR4,Schedonorus pratensis,Schedonorus,pratensis,"fescue, Meadow",NA,"0,4,7",0,0,0,-1,0,Perennial,weed,FACU*,FACU,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,USDA SYNONUM FOR FEPR
0,NA,NA,NA,Cyperales,Cyperaceae,SCPU10,Schoenoplectus pungens,Schoenoplectus,pungens,"threesquare, Common",3-sided not concave,"3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCPU3,Scirpus pungens,Scirpus,pungens,"threesquare, Common",Schoenoplectus pungens; 3-sided not concave,"3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
NA,NA,NA,NA,Caryophyllales,Cactaceae,SCPU6,Sclerocactus pubispinus,Sclerocactus,pubispinus,Great Basin fishhook cactus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCPUL4,Schoenoplectus pungens var. longispicatus,Schoenoplectus,pungens,"threesquare, Western common",3-sided not concave,"3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCPUP5,Schoenoplectus pungens var. pungens,Schoenoplectus,pungens,"threesquare, Eastern common","East North America variety, 3-sided not concave","3,4,5,7",GW dependent,0,0,0,0,Perennial,grass,OBL,OBL,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Cyperales,Cyperaceae,SCRO,Scirpus robustus,Scirpus,robustus,"bulrush, Sturdy","Bolboschoenus robustus; 2-4 long involucral bracts, spikelets not too dense",7,GW dependent,0,0,0,0,Perennial,grass,OBL,NO,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Cyperales,Cyperaceae,SCRO5,Schoenoplectus robustus,Schoenoplectus,robustus,Sturdy bulrush,"Bolboschoenus robustus; 2-4 long involucral bracts, spikelets not too dense",7,GW dependent,0,0,0,0,Perennial,grass,OBL,NO,NA,Native,Grass,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Scrophulariales,Scrophulariaceae,SCROP,Scrophularia sp.,Scrophularia,sp,Figwort,NA,4,0,0,0,0,0,Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Asterales,Asteraceae,SEDOM,Senecio douglasii var. monoensis,Senecio,douglasii,"senecio, Mono",Senecio flaccidus var. monoensis,2,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SEFLM,Senecio flaccidus var. monoensis,Senecio,flaccidus,"senecio, Mono",NA,2,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Poales,Poaceae,SEGL2,Setaria glauca,Setaria,glauca,"millet, Yellow foxtail",Setaria pumila,2,0,0,0,-1,0,Annual,weed,NA,NA,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SEIN2,Senecio integerrimus,Senecio,integerrimus,"ragwort, Lambstongue",NA,7,GW dependent,0,0,0,0,Biennial/Perennial,forb,FAC,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SENEC,Senecio sp.,Senecio,sp,Ragwort,NA,7,0,0,0,0,0,Annual/Biennial/Perennial,shrub,n/a,n/a,2,NA,Herb_Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,SEPU8,Setaria pumila,Setaria,pumila,"millet, Yellow foxtail",NA,"2,6",GW dependent,0,0,-1,0,Annual,weed,FAC,FACU,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SESE2,Senecio serra,Senecio,serra,"ragwort, Tall",NA,7,GW dependent,0,0,0,0,Perennial,forb,FAC,FACU,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SESP3,Senecio spartioides,Senecio,spartioides,"ragwort, Broomlike",NA,7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,SETAR,Setaria sp.,Setaria,sp,Bristlegrass,NA,"7,8",0,0,0,0,0,Annual/Perennial,weed,n/a,n/a,4,NA,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SETR,Senecio triangularis,Senecio,triangularis,"ragwort, Arrowleaf",NA,1,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Aizoaceae,SEVE2,Sesuvium verrucosum,Sesuvium,verrucosum,"purslane, Sea",NA,"1,2,4,5,7",GW dependent,0,0,0,0,Perennial,forb,FACW,FACW+,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Poales,Poaceae,SEVI4,Setaria viridis,Setaria,viridis,"bristlegrass, Green",NA,"1,4,6",0,0,0,-1,0,Annual,weed,n/a,n/a,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SEVU,Senecio vulgaris,Senecio,vulgaris,"ragwort, Common",NA,7,0,0,0,-1,0,Annual,weed,NI*,UPL,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Elaeagnales,Elaeagnaceae,SHAR,Shepherdia argentea,Shepherdia,argentea,"buffalo berry, Silver",NA,7,0,0,0,0,0,Perennial,shrub,n/a,n/a,2,Native,Shrub,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Capparales,Brassicaceae,SIAL2,Sisymbrium altissimum,Sisymbrium,altissimum,"mustard, Tall tumble",NA,"2,4,5,6,7,8",0,0,0,-1,0,Annual,weed,FACU,FACU-,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Malvales,Malvaceae,SICO2,Sidalcea covillei,Sidalcea,covillei,"checkerbloom, Owens Valley",NA,"1,2,4,7,8",GW dependent,0,0,0,-1,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Malvales,Malvaceae,SIDA,Sida sp.,Sida,sp,Fanpetals,NA,0,0,0,0,0,0,Annual/Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Malvales,Malvaceae,SIDAL,Sidalcea sp.,Sidalcea,sp,Checkerbloom/Checker mallow,NA,"7,8",0,0,0,0,0,Annual/Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Iridales,Iridaceae,SIHA2,Sisyrinchium halophilum,Sisyrinchium,halophilum,"blue-eyed grass, Nevada",NA,"1,2,3,4,7",GW dependent,0,0,0,-1,Perennial,forb,FACW*,FACW,4,Native,Herb,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Malvales,Malvaceae,SIHE8,Sida hederacea,Sida,hederacea,"mallow, Alkali",Malvella leprosa,"1,2,6",GW dependent,-1,-1,0,0,Perennial,forb,FAC*,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Poales,Poaceae,SIHY,Sitanion hystrix,Sitanion,hystrix,"grass, Squirrel-tail",Elymus elymoides,"1,3,7",0,0,0,0,0,Perennial,grass,FACU,UPL,4,Native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Capparales,Brassicaceae,SIIR,Sisymbrium irio,Sisymbrium,irio,"rocket, London",NA,7,0,0,0,-1,0,Annual,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Malvales,Malvaceae,SILE,Sida leprosa,Sida,leprosa,"mallow, Alkali",Malvella leprosa,"1,2,4,6",GW dependent,-1,-1,0,0,Perennial,forb,FAC*,FAC,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Caryophyllales,Caryophyllaceae,SILEN,Silene sp.,Silene,sp,Catchfly,NA,8,0,0,0,0,0,Annual/Biennial/Perennial,forb,n/a,n/a,NA,NA,Herb,Seed bearing plants,Angiosperm,Monocot,0,NA
0,NA,NA,NA,Capparales,Brassicaceae,SIOF,Sisymbrium officinale,Sisymbrium,officinale,"mustard, Hedge",NA,2,0,0,0,-1,0,Annual,weed,n/a,n/a,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Malvales,Malvaceae,SIOR,Sidalcea oregana,Sidalcea,oregana,"checkerbloom, Oregon",NA,7,GW dependent,0,0,0,0,Perennial,forb,OBL,FACU,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,"Araliales, Pittosporales",Apiales,Apiaceae,SISU2,Sium suave,Sium,suave,"water-parsnip, Hemlock",NA,"2,5,6,7",GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Iridales,Iridaceae,SISYR,Sisyrinchium sp.,Sisyrinchium,sp,Blue-eyed grass,NA,7,0,0,0,0,0,Perennial,forb,n/a,n/a,4,NA,Herb,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Potamogetonales,Ruppiaceae,SMST,Smilacina stellata,Smilacina,stellata,"Solomon's seal, False",Maianthemum stellata,"2,4,7",GW dependent,0,0,0,0,Perennial,forb,FAC,FAC,4,Native,Herb,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Solanales,Solanaceae,SOAM,Solanum americanum,Solanum,americanum,"nightshade, American black",NA,"4,7",GW dependent,0,-1,0,0,Annual,weed,FAC,NO,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SOAS,Sonchus asper,Sonchus,asper,"thistle, Prickly sow",NA,"2,3,4,5,7",GW dependent,0,0,-1,0,Annual,weed,FAC,FACU,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
NA,NA,NA,NA,Poales,Poaceae,SOBID,Sorghum bicolor ssp. Drummondii,Sorghum,bicolor,Sudangrass,NA,NA,0,0,NA,NA,NA,Annual,grass,NA,NA,NA,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
-1,NA,NA,NA,Asterales,Asteraceae,SOCA5,Solidago californica,Solidago,californica,"goldenrod, California","Solidago velutina ssp. californica; lvs serrate, oblanceolate to obovate, hairy, blue-green",7,0,0,0,0,0,Perennial,forb,n/a,n/a,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Asterales,Asteraceae,SOCA6,Solidago canadensis,Solidago,canadensis,"goldenrod, Canada","Solidago elongata; mid lvs largest, lanceolate, toothed, some stringy hairs",7,0,0,0,-1,0,Perennial,weed,FACU,FACU,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
NA,NA,NA,NA,Poales,Poaceae,SODR,Sorghum bicolor ssp. Drummondii,Sorghum,bicolor,Sudangrass,NA,NA,0,0,NA,NA,NA,Annual,grass,NA,NA,NA,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Solanales,Solanaceae,SODU,Solanum dulcamara,Solanum,dulcamara,"nightshade, Climbing",NA,7,GW dependent,-1,-1,0,0,Perennial,weed,FAC+,FAC,2,Non-native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SOEL4,Solidago elongata,Solidago,elongata,"goldenrod, Canada",NA,7,0,0,0,-1,0,Perennial,forb,FACU,FACU,NA,Native,Herb,Seed bearing plants,Angiosperm,Dicot,0,NA
0,NA,NA,NA,Poales,Poaceae,SOHA,Sorghum halepense,Sorghum,halepense,Johnsongrass,NA,"4,6,8",0,-1,0,-1,0,Perennial,weed,FACU,FACU+,4,Non-native,Grass,Seed bearing plants,Angiosperm,Monocot,NA,NA
0,NA,NA,NA,Solanales,Solanaceae,SOLAN,Solanum sp.,Solanum,sp,Nightshade,NA,"4,7",0,0,-1,0,0,Annual/Perennial,weed,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
0,NA,NA,NA,Asterales,Asteraceae,SOLID,Solidago sp.,Solidago,sp,Goldenrod,NA,"1,4,7",GW dependent,0,0,0,0,Perennial,forb,n/a,n/a,2,NA,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
-1,NA,NA,NA,Asterales,Asteraceae,SOOC4,Solidago occidentalis,Solidago,occidentalis,"goldenrod, Western",Euthamia occidentalis,2,GW dependent,0,0,0,0,Perennial,forb,OBL,OBL,2,Native,Herb,Seed bearing plants,Angiosperm,Dicot,NA,NA
